dia,realizada,garch,bnn
1825,1.1726627871394157,1.2536826357245445,1.2520579807460308
1826,1.2448604591190815,1.2501353211700919,1.2507887743413448
1827,1.2402648106217384,1.2523577734827995,1.2514427304267883
1828,1.1651242710649967,1.2546682171523573,1.2616478092968464
1829,1.1489994637668133,1.250886619091034,1.2674018181860447
1830,1.1282300762832165,1.2460277043282988,1.2676174566149712
1831,1.052218023687601,1.2397435121238234,1.2739339284598827
1832,1.0485782101750374,1.228131577372551,1.2670440226793291
1833,1.0332788527011871,1.2166189029812813,1.2618036381900313
1834,1.0267544351518154,1.204505544155836,1.255815364420414
1835,1.0965036600828169,1.1926906555891037,1.2552853487432003
1836,1.1265805922448635,1.1874308995902538,1.2490919418632986
1837,1.113875899463892,1.1853793449699879,1.248959843069315
1838,1.1235060542821884,1.182655207812786,1.2435949966311455
1839,1.126447841525078,1.180751472711563,1.2399620935320854
1840,1.1103837378323078,1.179109551012516,1.2416743114590647
1841,1.1086262203752995,1.1772697605192661,1.2386279366910458
1842,1.2620856240391731,1.1754325777292252,1.2323129922151566
1843,1.4175333455204964,1.1907166801393032,1.237033512443304
1844,1.5329155884683134,1.2216554768383503,1.235674284398556
1845,1.6234249062836172,1.259676218032837,1.252649463713169
1846,1.6216373443603518,1.303387712687254,1.2532843463122845
1847,1.5729155205190182,1.3425270467996597,1.2697826884686947
1848,1.4082817919552328,1.3698294386267662,1.2836702913045883
1849,1.3907892443239689,1.377809215337038,1.2983678095042706
1850,1.3679658435285091,1.3846172578632834,1.295942682772875
1851,1.3404224254190924,1.3880770280957222,1.3075421750545502
1852,1.2385573796927931,1.3897783495485783,1.305252369493246
1853,1.4182591624557972,1.3836666569113734,1.304593663662672
1854,1.3184630870819092,1.3940011709928515,1.312127560377121
1855,1.3165395334362986,1.3947233185172083,1.308034025132656
1856,1.3304050080478191,1.3936315849423409,1.3160809315741064
1857,1.325226780027151,1.3932278007268906,1.3250143453478813
1858,1.1700600013136864,1.3924067839980125,1.3251972757279875
1859,1.2312349118292332,1.3770008459687235,1.3277580402791502
1860,1.156186778098345,1.3669024594128134,1.35559156537056
1861,1.144923232495785,1.3509891368448734,1.3444447703659534
1862,1.1848125234246256,1.3358581997454166,1.3388944044709206
1863,1.1597862653434277,1.3252655044198036,1.337823569774628
1864,1.1225187592208385,1.314064860343933,1.3324601575732231
1865,1.2125723995268345,1.3008969835937025,1.3185332529246807
1866,1.2094850465655327,1.299513541162014,1.3211394287645817
1867,1.169456709176302,1.2979571148753166,1.3192973099648952
1868,1.1928271874785425,1.2930001877248287,1.315357815474272
1869,1.1690165475010872,1.2897592410445213,1.3111196272075176
1870,1.1991756781935692,1.2852525338530543,1.298638191074133
1871,1.2242511287331581,1.2851129844784737,1.295402217656374
1872,1.367880068719387,1.2864158861339092,1.2872129306197169
1873,1.3437307439744473,1.3000763393938541,1.2897356040775778
1874,1.361546367406845,1.3112131133675575,1.2889943085610869
1875,1.1946971714496613,1.3231501914560795,1.3176950998604298
1876,1.310677994042635,1.316093783825636,1.3178689777851105
1877,1.2181416153907776,1.3221445679664612,1.324168499559164
1878,1.250355839729309,1.3197116367518902,1.337754260748625
1879,1.302636731415987,1.3202395476400852,1.3341064751148224
1880,1.3009148277342322,1.3242173753678799,1.303868219256401
1881,1.1616951785981655,1.3278030417859557,1.3062097132205963
1882,1.1515009216964245,1.3170524127781391,1.305629126727581
1883,1.260120552033186,1.3063431158661842,1.2924424372613432
1884,1.280279103666544,1.307755559682846,1.283362302929163
1885,1.3285227119922638,1.312158424407244,1.2834464013576508
1886,1.328191589564085,1.31956173107028,1.2763233110308647
1887,1.2875268980860712,1.326392460614443,1.298733726143837
1888,1.146803516894579,1.3291284628212452,1.309143416583538
1889,1.147497110068798,1.3176446780562403,1.3157634809613228
1890,1.137677226215601,1.307417266070843,1.3114688545465472
1891,1.1414478346705437,1.2972924485802653,1.30894111469388
1892,1.1410812847316265,1.2884791567921638,1.2888465821743011
1893,1.156064011156559,1.2802510149776938,1.2724664807319641
1894,1.0668194107711315,1.2734678760170937,1.2753814086318016
1895,1.2019720859825613,1.2586752884089947,1.2716149911284447
1896,1.1982920020818713,1.259436085820198,1.2700361013412476
1897,1.227988600730896,1.2595952488481998,1.2629660405218603
1898,1.2128368578851225,1.2616715207695963,1.2591391615569592
1899,1.2102149426937105,1.262752152979374,1.2586823664605618
1900,1.0443559102714062,1.2636388093233109,1.2642821855843067
1901,1.0908989608287811,1.247866079211235,1.2629408948123455
1902,1.086723189800978,1.2378237769007683,1.2581575103104117
1903,1.2610578909516337,1.2283101677894592,1.2542693316936493
1904,1.2632070109248161,1.2364680133759975,1.250922866165638
1905,1.328606978058815,1.2440842203795912,1.2408330850303173
1906,1.298795398324728,1.2575694732367992,1.246985588222742
1907,1.3542922586202621,1.2665621004998684,1.255043186247349
1908,1.212437450885773,1.2807318195700645,1.2597502954304218
1909,1.2119370698928833,1.2789259478449821,1.255326271057129
1910,1.1372249200940132,1.2772334553301334,1.2618819624185562
1911,1.1243867687880993,1.268820632249117,1.2622993625700474
1912,1.0598204098641875,1.2602221220731737,1.2621913664042952
1913,1.0398207604885101,1.2463151291012764,1.2603796087205412
1914,1.1000656336545944,1.232104878872633,1.2607893347740173
1915,1.1070172488689423,1.223704032599926,1.2499712035059931
1916,1.1282120831310751,1.2166088819503784,1.2475940585136414
1917,1.1124468408524992,1.2123581394553185,1.2365092895925043
1918,1.1058914475142958,1.2070135958492756,1.2346994690597057
1919,1.0597547329962254,1.2016679532825947,1.233484111726284
1920,1.1408272571861744,1.1929845996201038,1.2400891818106174
1921,1.1226193793118,1.1931708082556725,1.2345000356435776
1922,1.1801257729530334,1.1916961520910263,1.2347977980971336
1923,1.177483256906271,1.1957684345543385,1.232973299920559
1924,1.221153363585472,1.199351288378239,1.2305890396237373
1925,1.1421609669923785,1.2073483504354954,1.229522228240967
1926,1.1343262717127802,1.2062605656683445,1.225788947194815
1927,1.0764162987470627,1.2043423019349575,1.2291497178375723
1928,1.0834346152842045,1.1970025487244131,1.2282973900437355
1929,1.041577272117138,1.191179230809212,1.2301609478890898
1930,1.0526276379823685,1.1818763986229897,1.2277479469776154
1931,1.050922255963087,1.1748383566737175,1.2327278405427935
1932,1.094931811094284,1.1683675087988379,1.228464301675558
1933,1.2192289344966412,1.1657719500362875,1.2278581783175468
1934,1.2086178921163082,1.1768368445336819,1.2200838513672352
1935,1.266067959368229,1.1856387369334698,1.2182105518877506
1936,1.2696865759789944,1.1992701143026352,1.2127483077347279
1937,1.3062787987291813,1.2121802754700186,1.2162564881145956
1938,1.171684842556715,1.2272013537585735,1.2154008448123932
1939,1.184349860996008,1.226493176072836,1.2182345055043697
1940,1.1064164154231548,1.2267160788178444,1.2193488515913489
1941,1.1214091256260872,1.2192909605801105,1.22554749250412
1942,1.0764955729246142,1.2132170610129835,1.2268138676881792
1943,1.0771332122385502,1.2045530229806902,1.2255287170410156
1944,1.2424011901021004,1.196726318448782,1.2304330803453924
1945,1.4116626977920532,1.2092232704162598,1.2270753271877766
1946,1.3942273706197739,1.238505765795708,1.2444981560111046
1947,1.4843283407390118,1.2643945589661598,1.239450592547655
1948,1.492301616817713,1.2953093461692333,1.2468991614878178
1949,1.4156873524188995,1.3245289586484432,1.2516501359641554
1950,1.2472238019108772,1.340573187917471,1.2700132466852665
1951,1.3828639313578606,1.3376346789300442,1.257134284824133
1952,1.2613274343311787,1.3463791273534298,1.2749841809272766
1953,1.370503008365631,1.3442392647266388,1.2823195941746235
1954,1.274604219943285,1.3509178906679153,1.2829055823385715
1955,1.3110144063830376,1.3481850922107697,1.2937624938786032
1956,1.179838627576828,1.3481236808001995,1.3018358126282694
1957,1.1753005534410477,1.337141785770655,1.3020376116037369
1958,1.1129573360085487,1.326765976846218,1.3029560446739197
1959,1.1003776267170906,1.3116371631622314,1.3088611140847206
1960,1.0675854235887527,1.2965400144457817,1.2999890744686127
1961,1.1155381239950657,1.2803788296878338,1.2909753993153572
1962,1.135635804384947,1.269780155271292,1.2913444824516773
1963,1.0821733996272087,1.2612310238182547,1.2873320654034615
1964,1.1817093007266521,1.2494681775569916,1.287550199776888
1965,1.1928008869290354,1.2468889355659485,1.2871992774307728
1966,1.1815893463790417,1.245792843401432,1.2873231619596481
1967,1.1805595085024834,1.2428371980786326,1.2845855206251144
1968,1.1818234622478485,1.2406488507986069,1.2791836075484755
1969,1.105358898639679,1.2387001886963844,1.277823653072119
1970,1.0913162678480148,1.2301052547991278,1.2652100808918476
1971,1.0536364838480952,1.2207337096333504,1.266552172601223
1972,1.0794003680348396,1.2093649245798588,1.2598344311118126
1973,1.0835027508437634,1.2014038674533367,1.2598546221852303
1974,1.079610586166382,1.194333080202341,1.2533667124807837
1975,1.1064209043979645,1.187572441995144,1.2530585192143917
1976,1.1379771493375301,1.184079609811306,1.245278399437666
1977,1.2376061640679836,1.1832356080412865,1.241705510765314
1978,1.250793654471636,1.1937186866998672,1.2364807538688183
1979,1.2340744026005268,1.2048781849443913,1.2297501787543297
1980,1.2371976487338543,1.2140116281807423,1.2279370054602623
1981,1.2330490536987782,1.2226011790335178,1.2332282215356827
1982,1.105770766735077,1.230093538761139,1.2335050478577614
1983,1.0849849507212639,1.2225072458386423,1.2325426004827023
1984,1.244174987077713,1.213634517043829,1.230580806732178
1985,1.2216338701546192,1.2210017442703247,1.232781819999218
1986,1.1896960064768791,1.225328538566828,1.2309106439352036
1987,1.2124887667596342,1.227209698408842,1.2259133346378803
1988,1.2957486137747765,1.2306814268231392,1.230862159281969
1989,1.1847477965056896,1.2418459169566634,1.234987173229456
1990,1.1784956604242325,1.2411144003272057,1.2323716655373573
1991,1.1832166835665703,1.2400559894740582,1.2313593551516533
1992,1.1909674108028412,1.2395405769348145,1.2386830896139145
1993,1.1814222484827042,1.2406931817531588,1.2445828132331371
1994,1.14958968013525,1.2407243065536022,1.2438376434147358
1995,1.1713931150734425,1.2372874468564987,1.2453074008226395
1996,1.2453933991491795,1.2356102652847767,1.2443991750478747
1997,1.1976030282676222,1.2410455383360386,1.2498512677848341
1998,1.1303033307194712,1.2416191212832928,1.244923658668995
1999,1.190982758998871,1.2355050072073936,1.2452981621026993
2000,1.1659414693713188,1.2363479100167751,1.24738447368145
2001,1.2435833364725113,1.2355836667120457,1.2534732557833195
2002,1.3682482019066813,1.2420349195599558,1.2493254244327547
2003,1.3650474138557913,1.2585384584963322,1.2462685629725456
2004,1.2914290465414524,1.2735886313021183,1.2555916607379913
2005,1.2907692044973373,1.2801298312842846,1.261725053191185
2006,1.1340386234223845,1.2860462255775928,1.2661492452025414
2007,1.1082961782813074,1.2768339551985264,1.2732521630823614
2008,1.2828662805259228,1.2659596651792528,1.2750782258808613
2009,1.291402354836464,1.2726207077503204,1.2884591706097126
2010,1.2925296649336815,1.279301643371582,1.2858355231583118
2011,1.2930109910666943,1.2856453284621239,1.2854641675949097
2012,1.1949452571570873,1.291587222367525,1.2855794839560986
2013,1.0868397541344168,1.2890487723052502,1.2894147261977196
2014,1.1424027010798454,1.275143250823021,1.2739728763699532
2015,1.1412925645709038,1.2667676247656345,1.2683411501348019
2016,1.1861392855644226,1.2589031644165516,1.2672133184969425
2017,1.2136072665452957,1.2556646019220352,1.2670604884624481
2018,1.1457342095673084,1.254371665418148,1.2732323817908766
2019,1.1763976141810417,1.2479688972234726,1.2686318904161453
2020,1.2083017081022263,1.2466404214501383,1.2662776745855808
2021,1.1630366183817389,1.2474733218550682,1.2627676501870155
2022,1.150619387626648,1.2441683746874332,1.2584609724581242
2023,1.1493405885994437,1.2402385100722315,1.2531215138733387
2024,1.0602932423353197,1.236560940742493,1.2754972465336323
2025,1.0439901053905487,1.2244693376123905,1.2790038250386715
2026,1.2018313072621822,1.2127391248941422,1.2760799378156662
2027,1.186533309519291,1.2170128896832466,1.2692111730575562
2028,1.1864644475281239,1.220118384808302,1.265480387955904
2029,1.1754540726542475,1.2229804880917072,1.2421656586229801
2030,1.2590871006250381,1.2245884537696838,1.2427516654133794
2031,1.1235912144184113,1.2343865260481834,1.2502245046198368
2032,1.1503309570252895,1.2296988815069199,1.2499269470572472
2033,1.1509192176163199,1.2270465679466724,1.2443078495562077
2034,1.2187246605753899,1.224763095378876,1.2444425746798518
2035,1.1341667361557484,1.2278497032821178,1.2475576251745226
2036,1.1154952459037306,1.2217378243803978,1.236497424542904
2037,1.092290785163641,1.214861311018467,1.237425822764635
2038,1.1414033919572832,1.2072175927460194,1.237071342766285
2039,1.0731437429785728,1.2047881074249744,1.2382213585078718
2040,1.1274426802992823,1.1972489580512047,1.2298923172056675
2041,1.135025080293417,1.1949009075760841,1.2303366512060165
2042,1.1309426836669445,1.1932281777262688,1.2256221286952496
2043,1.098566334694624,1.1912024952471256,1.230214647948742
2044,1.1440386064350605,1.1863006837666035,1.226017288863659
2045,1.0749767161905768,1.1851698905229568,1.2253940105438232
2046,1.063662301748991,1.1786824651062489,1.2242753989994526
2047,1.065246555954218,1.1720758117735386,1.2251744233071804
2048,1.1054670810699463,1.1662574484944346,1.2190239503979683
2049,1.168286204338074,1.1649060063064098,1.2195118144154549
2050,1.181080285459757,1.1714737117290497,1.216774471104145
2051,1.1929679289460182,1.1787381395697594,1.2304909899830818
2052,1.1932102777063847,1.186098624020815,1.2259308807551863
2053,1.146521270275116,1.1928798258304598,1.2296591326594355
2054,1.0725514590740206,1.1940445192158222,1.2305149435997011
2055,1.074962168931961,1.1872180178761482,1.2330173328518867
2056,1.1277388222515583,1.180634144693613,1.2164074182510376
2057,1.1587983183562756,1.1801943182945254,1.2196206487715244
2058,1.2250806204974651,1.181817762553692,1.219508070498705
2059,1.266967747360468,1.1889202520251274,1.217606607824564
2060,1.3055683299899101,1.1994961649179459,1.2184864096343517
2061,1.2787337228655815,1.213255226612091,1.2189214117825034
2062,1.257755383849144,1.223051156848669,1.222258135676384
2063,1.195499263703823,1.2309345789253712,1.2238984182476997
2064,1.1412767320871353,1.2328381650149822,1.2305179052054882
2065,1.0876328684389591,1.2286707945168018,1.2365753576159477
2066,1.057061105966568,1.219868063926697,1.2397925183176994
2067,1.1064543575048447,1.2090816348791122,1.2426158227026463
2068,1.1336935497820377,1.2027539871633053,1.2425040267407894
2069,1.1213915050029757,1.1990745551884177,1.2410207465291023
2070,1.1287526972591877,1.1948255263268948,1.236115712672472
2071,1.2185507640242577,1.1917016468942168,1.2364511378109457
2072,1.1582192033529284,1.196360271424055,1.2364781461656094
2073,1.1158334277570248,1.1960619315505028,1.2368116341531277
2074,1.1699550971388817,1.1927202716469765,1.2349043227732182
2075,1.1793711222708225,1.195270586758852,1.2372495234012606
2076,1.1253179796040058,1.1978775821626189,1.2423609755933285
2077,1.1246190778911114,1.195078268647194,1.2401545979082584
2078,1.1349595710635185,1.192331351339817,1.240187790244818
2079,1.0710448957979681,1.1904199607670307,1.241473834961653
2080,1.109663359820843,1.1824971437454224,1.2421249598264694
2081,1.0671421326696873,1.179562322795391,1.2369315885007381
2082,1.2207812815904617,1.1737804487347603,1.2367022968828678
2083,1.2393517978489401,1.185295917093754,1.2345012463629246
2084,1.2937382608652115,1.19719497859478,1.2338940799236298
2085,1.3108053989708424,1.2121127359569073,1.234114933758974
2086,1.3481471128761768,1.2260335870087147,1.2354649417102337
2087,1.2236608006060123,1.242259405553341,1.2403565086424353
2088,1.1945914663374424,1.2422943115234377,1.2419976107776165
2089,1.1402757093310356,1.2404666095972061,1.2439827993512154
2090,1.144589874893427,1.2348170392215254,1.243145540356636
2091,1.1134438589215279,1.2301314435899258,1.250880192965269
2092,1.105742659419775,1.222742721438408,1.2445914559066296
2093,1.1918872594833374,1.21605409309268,1.2452727928757668
2094,1.1951920948922634,1.2182150781154633,1.2437590211629868
2095,1.1696002073585987,1.220348458737135,1.2470237351953983
2096,1.1922276392579079,1.2209670990705492,1.2413969449698925
2097,1.2209196761250496,1.2231329642236233,1.2431025505065918
2098,1.19226498529315,1.2277540937066078,1.2463700398802757
2099,1.1920692585408688,1.228962130844593,1.2466758117079737
2100,1.1409383825957777,1.230065319687128,1.2456764094531538
2101,1.1347565986216068,1.226392313838005,1.2495912052690983
2102,1.1705074459314346,1.2232204526662827,1.2516910023987293
2103,1.1134320124983788,1.2240217253565788,1.2498057633638382
2104,1.1111141182482243,1.2194507010281086,1.2489578500390053
2105,1.116753276437521,1.215231977403164,1.2453383952379227
2106,1.1451336927711964,1.2115721218287947,1.2479446269571781
2107,1.1976378969848156,1.2109202146530151,1.2484271079301834
2108,1.1976306326687338,1.214643456041813,1.2444976530969143
2109,1.2354678846895695,1.2181701883673668,1.2549294531345367
2110,1.2368973530828953,1.2248134799301627,1.2588350288569927
2111,1.204465664923191,1.2310181744396687,1.2594620510935783
2112,1.0706521570682528,1.2330373376607895,1.2594036385416985
2113,1.1029287613928318,1.2224156968295574,1.2613279186189175
2114,1.1251368559896946,1.2147753685712814,1.2482632882893085
2115,1.1178470589220524,1.2099966406822205,1.2482191063463688
2116,1.1273115128278732,1.2052317894995213,1.2408514693379402
2117,1.232067421078682,1.2015921622514727,1.2380120530724525
2118,1.2828901410102844,1.209093052893877,1.2406069785356524
2119,1.414032615721226,1.2216624058783054,1.2369211576879025
2120,1.4224760606884959,1.2480578385293484,1.2350392155349257
2121,1.426314301788807,1.2728593684732914,1.2337736785411835
2122,1.4499855041503906,1.295875255018473,1.2590259313583374
2123,1.6054797731339931,1.318839080631733,1.2653017602860928
2124,1.454954706132412,1.3555113971233368,1.2874764017760756
2125,1.5106248669326305,1.3722062483429909,1.2937813252210617
2126,1.5456734970211983,1.3914999179542065,1.3270811736583712
2127,1.4271585270762446,1.412894781678915,1.335745882242918
2128,1.292058490216732,1.4207158237695696,1.3662412017583847
2129,1.36064188554883,1.4137188158929348,1.3667730428278446
2130,1.316503435373306,1.4121684804558756,1.3766914792358875
2131,1.2497985921800137,1.4076070301234722,1.3648411817848685
2132,1.3533052988350391,1.3979661278426647,1.352290902286768
2133,1.2558399513363838,1.3974888995289803,1.3312166556715965
2134,1.1468881182372572,1.3885702192783356,1.3282738626003265
2135,1.1640857905149462,1.3722209632396698,1.333912331610918
2136,1.2571943551301956,1.3583099283277988,1.3360087759792805
2137,1.155507918447256,1.3537267409265041,1.3433163240551949
2138,1.2330296821892264,1.3411517813801768,1.3371367007493973
2139,1.2519070878624916,1.3363512977957726,1.3522037491202354
2140,1.2980807200074198,1.333434209227562,1.3454375229775903
2141,1.247615274041891,1.3345611281692982,1.3493055291473866
2142,1.3132160529494286,1.3299988210201263,1.3382166810333729
2143,1.249708663672209,1.3309371657669546,1.3410613127052784
2144,1.2319161184132101,1.3255343958735466,1.3277665711939337
2145,1.1628343723714354,1.3191019743680954,1.326005831360817
2146,1.119497213512659,1.3077656365931034,1.324907746165991
2147,1.0483758337795734,1.2944505177438261,1.3246305473148823
2148,1.0650306567549706,1.2771034054458141,1.3196657225489616
2149,1.0636916384100914,1.2623859941959379,1.3165218010544777
2150,1.0836104676127434,1.2485324405133724,1.3084044307470324
2151,1.152074858546257,1.2380665354430676,1.292014438658953
2152,1.143731251358986,1.2336429208517077,1.289340052753687
2153,1.1494377814233303,1.2286100164055827,1.2875454500317574
2154,1.150046717375517,1.2253954447805882,1.2748530879616737
2155,1.1159066669642925,1.2224573642015457,1.2720236741006374
2156,1.0520474426448345,1.216654945164919,1.2700613401830196
2157,1.0747761838138103,1.206580251455307,1.258407086133957
2158,1.037343516945839,1.1988979950547218,1.2512196227908137
2159,1.0408403538167477,1.1884773522615433,1.2512017600238325
2160,1.0472961328923702,1.1790862679481506,1.2456589192152023
2161,1.047508679330349,1.1707580275833607,1.2368515506386757
2162,1.0345669277012348,1.1628265865147114,1.2337258271872997
2163,1.0522089898586273,1.1546061001718047,1.226101703941822
2164,1.0476671531796455,1.148030087351799,1.221682708710432
2165,1.0453255102038383,1.1418506875634193,1.2187454290688038
2166,1.0405263863503935,1.1363324709236622,1.217074729502201
2167,1.123530212789774,1.1310357600450518,1.2121051177382471
2168,1.1523435451090338,1.1354284919798374,1.2117489613592625
2169,1.152389533817768,1.1429017595946789,1.2061390466988087
2170,1.2185934372246265,1.149765383452177,1.2016280181705954
2171,1.2205855175852776,1.1612470820546152,1.198371984064579
2172,1.1704441718757153,1.1720391176640987,1.1983977816998959
2173,1.1252212524414062,1.1762584000825882,1.1964203976094723
2174,1.1910082213580608,1.1754745431244373,1.1969194002449512
2175,1.181526854634285,1.1799095198512077,1.199327688664198
2176,1.185395773500204,1.1841050907969475,1.2013978138566017
2177,1.2462876550853255,1.1880071833729744,1.2010572105646133
2178,1.2752965278923512,1.1964437365531921,1.2068440951406956
2179,1.2140481360256672,1.2062986195087435,1.2111948430538177
2180,1.1539466306567194,1.210349649190903,1.2129599787294867
2181,1.1547897197306156,1.2082969024777412,1.2169167585670948
2182,1.0496447049081326,1.2064632214605808,1.218604315072298
2183,1.0426403395831585,1.1956197768449786,1.222835835069418
2184,1.0783961787819862,1.1859406530857086,1.2214730121195319
2185,1.0990102216601372,1.179751753807068,1.2230520509183407
2186,1.1321992985904217,1.175437904894352,1.2206420861184597
2187,1.1581317521631718,1.1749224737286568,1.2205317430198193
2188,1.1432276479899883,1.1762553453445437,1.2193560786545277
2189,1.1053643561899664,1.176101937890053,1.218222863972187
2190,1.1038046143949032,1.1731220595538616,1.2200664356350899
2191,1.0929649323225024,1.170281395316124,1.2213758751749992
2192,1.1181187070906162,1.1658904328942299,1.225629523396492
2193,1.105228625237942,1.1650951392948627,1.2232940457761288
2194,1.1472368985414505,1.1630227789282799,1.2281747721135616
2195,1.1279495991766453,1.1643391475081444,1.2301906198263168
2196,1.1476591415703297,1.1642616242170334,1.2284172140061855
2197,1.1472648940980437,1.1668905988335612,1.2283459678292274
2198,1.153459455817938,1.1691991984844208,1.2276325747370722
2199,1.1494645103812218,1.1720488779246807,1.2281576171517372
2200,1.15223603323102,1.1742879822850227,1.2269144505262375
2201,1.1479812860488892,1.1767365410923958,1.2305813841521742
2202,1.1293219029903412,1.177564524114132,1.2300724536180498
2203,1.1300557106733322,1.176510788500309,1.2307767942547798
2204,1.1991143226623535,1.1752169579267504,1.229187734425068
2205,1.1963406950235367,1.18238240480423,1.2306101620197296
2206,1.1527810432016852,1.18858328089118,1.226721629500389
2207,1.1197338625788689,1.1911407299339771,1.227062400430441
2208,1.1146296188235283,1.1903198994696143,1.2278611212968826
2209,1.0157894156873226,1.1892503686249258,1.2274617701768875
2210,1.0547911748290062,1.1780807562172413,1.2252416461706161
2211,1.058995574712753,1.1716019548475742,1.2224507518112662
2212,1.092064008116722,1.1657435819506645,1.221629045903683
2213,1.1219710484147072,1.1635754071176052,1.2209659069776535
2214,1.1207379214465618,1.1637765727937222,1.2198443338274956
2215,1.1614423617720606,1.16384694352746,1.2194942496716976
2216,1.1573019810020924,1.166777927428484,1.2174857594072819
2217,1.1323029920458794,1.1692383512854576,1.2181298434734344
2218,1.2204555794596674,1.1691616848111153,1.215674802660942
2219,1.2161839008331299,1.1777654103934765,1.2187581695616245
2220,1.149891335517168,1.1849359609186652,1.2182018719613554
2221,1.2041216529905798,1.186217237263918,1.2230214290320873
2222,1.1962809972465038,1.1915498599410057,1.2213459983468056
2223,1.1263883858919144,1.1956883780658245,1.2239531613886359
2224,1.1312105692923071,1.1933460645377636,1.2248471565544605
2225,1.117468737065792,1.1919592693448067,1.2230912037193775
2226,1.1215505935251713,1.1893257312476635,1.2265837751328947
2227,1.150045096874237,1.1873173899948597,1.226493660360575
2228,1.1539707146584988,1.1880991235375404,1.2262527085840702
2229,1.2147093936800957,1.1891900561749937,1.226369459182024
2230,1.2273703888058662,1.1959551647305489,1.2252460606396198
2231,1.1683000437915325,1.2029325403273106,1.2251954525709154
2232,1.139335036277771,1.2047609873116016,1.2271782942116263
2233,1.084523256868124,1.2037086673080921,1.2275883741676807
2234,1.0142793133854866,1.1975515820086002,1.2298449873924258
2235,1.0681839846074581,1.1851023323833942,1.2312185391783717
2236,1.0687246546149256,1.1782474257051943,1.2273013964295387
2237,1.0715788230299952,1.171954944729805,1.2254697643220425
2238,1.1547017470002174,1.1665292643010616,1.2244185619056225
2239,1.3142209127545357,1.1698704957962036,1.2223850563168526
2240,1.2636281363666058,1.190325878560543,1.2221027351915836
2241,1.2759960070252419,1.2053022533655167,1.2187765166163445
2242,1.319417040795088,1.2198372185230255,1.2231402285397053
2243,1.2405496276915073,1.2370728701353073,1.236292328685522
2244,1.1141444742679596,1.2450680509209633,1.2402745336294176
2245,1.0984646901488304,1.238139271736145,1.2416752241551876
2246,1.1443251371383667,1.230327654629946,1.2528222426772118
2247,1.1066094599664211,1.2268145009875298,1.2515014223754406
2248,1.1866191402077675,1.2198247201740742,1.2446665205061436
2249,1.3104656524956229,1.2210873886942863,1.2390589155256748
2250,1.4727392420172691,1.2337789125740528,1.24136159196496
2251,1.4159591868519783,1.261877715587616,1.2347943894565108
2252,1.5955578722059727,1.2834897823631766,1.2347051315009596
2253,1.5168352425098421,1.3202296011149883,1.243659183382988
2254,1.3767334073781967,1.3465671986341476,1.2570846639573574
2255,1.3043930754065511,1.3578073866665363,1.2679089047014713
2256,1.4865039102733135,1.3597563840448856,1.2837388925254347
2257,1.3441373966634274,1.3778829760849476,1.2966893613338473
2258,1.3506714440882206,1.380324624478817,1.2931977212429047
2259,1.4146135188639164,1.3830960541963577,1.2960362620651722
2260,1.3415247574448586,1.3899787701666355,1.3020347245037556
2261,1.157147902995348,1.3893306255340576,1.3101307675242424
2262,1.1160004511475563,1.372341364622116,1.319898348301649
2263,1.115537602454424,1.3539262861013412,1.3241217844188213
2264,1.0365497879683974,1.3368741795420647,1.326693445444107
2265,1.0805329307913782,1.315351016819477,1.3242515735328197
2266,1.089601032435894,1.2988997995853424,1.3121935166418552
2267,1.0854825749993324,1.2841307558119297,1.2967019341886044
2268,1.0882323049008849,1.2703759595751762,1.2994322553277016
2269,1.0885725542902946,1.2579513899981976,1.2911972403526306
2270,1.1013080924749377,1.2465037778019907,1.2857561744749546
2271,1.1106500588357449,1.23729407787323,1.277183033525944
2272,1.136002205312252,1.2294448539614677,1.2743883952498436
2273,1.1458871141076088,1.2237782031297684,1.2642958760261536
2274,1.1543915420770647,1.2187783233821394,1.2621322087943554
2275,1.0846158117055893,1.2147117219865322,1.2576171755790713
2276,1.1292405426502228,1.205376274883747,1.2624737247824669
2277,1.1032846756279469,1.2017001025378706,1.259132456034422
2278,1.1162976734340193,1.1966406181454659,1.2528629787266254
2279,1.2183194607496264,1.1939123086631298,1.2515965290367606
2280,1.2141284719109535,1.200665608048439,1.2498400546610358
2281,1.1565898172557354,1.2066927365958693,1.2493739463388922
2282,1.1582082323729992,1.206781566143036,1.2444836273789406
2283,1.144747007638216,1.206899117678404,1.2449347414076328
2284,1.032524574548006,1.2057593278586864,1.2403631955385208
2285,1.0401491820812225,1.194985769689083,1.2369092926383018
2286,1.0353328287601473,1.185483057051897,1.2276438809931278
2287,1.062338463962078,1.176161766052246,1.2271597422659397
2288,1.0553130321204662,1.1695272289216518,1.2224462442100048
2289,1.0558292083442211,1.1622488498687744,1.2159292586147785
2290,1.056076381355524,1.155620664358139,1.2106825783848763
2291,1.0871405713260174,1.1499666236341002,1.2039846368134024
2292,1.0585729777812958,1.1478661373257637,1.2024945579469204
2293,1.048018578439951,1.1439878679811954,1.1987627297639847
2294,1.063041538000107,1.1396918632090092,1.1986357532441616
2295,1.0552459210157394,1.136589888483286,1.1984748020768166
2296,1.100709103047848,1.132891569286585,1.2018247321248055
2297,1.102325972169638,1.1343031376600266,1.1975911818444729
2298,1.1048249155282974,1.1356160044670105,1.1959990113973618
2299,1.1105168983340261,1.1373960599303246,1.195068545639515
2300,1.2927444092929363,1.1401486024260523,1.1960635334253311
