dia,bnn,garch,buyhold
1230,0.7744161998644151,1.129682333816991,1.4332933249649626
1231,0.7744161998644151,1.1363006927114059,1.4509307568269827
1232,0.7744161998644151,1.1472987304647597,1.4798437593052327
1233,0.7744161998644151,1.1459182711668066,1.4761864851007245
1234,0.7744161998644151,1.1468623436306713,1.4786016439286684
1235,0.7744161998644151,1.1418612704288866,1.4662635449413555
1236,0.7744161998644151,1.1385893042639668,1.458410909388334
1237,0.7744161998644151,1.1528810497639261,1.4918642959048036
1238,0.7744161998644151,1.1621951816853306,1.514553075583304
1239,0.7744161998644151,1.1589071776746855,1.5065761105649491
1240,0.7744161998644151,1.1579278307667829,1.5042712983491917
1241,0.7744161998644151,1.1624989782864807,1.5147048653506017
1242,0.7744161998644151,1.1497875459457338,1.4864819082517642
1243,0.7744161998644151,1.1446122500211329,1.4747787655718256
1244,0.7744161998644151,1.1476498238732737,1.481499800828579
1245,0.7744161998644151,1.1581405667727742,1.5041609517370054
1246,0.7744161998644151,1.1548905444275295,1.4970948937905455
1247,0.7744161998644151,1.1551642161421196,1.4976744240896616
1248,0.7744161998644151,1.1651264616403358,1.5182239957047392
1249,0.7744161998644151,1.1681337231077225,1.524462032889526
1250,0.7566454753261868,1.1501140575266504,1.488151932628257
1251,0.7435603358026608,1.1382605395624312,1.4626064392049574
1252,0.7435603358026608,1.1382542283922252,1.4625926248199201
1253,0.7435603358026608,1.1539889317271976,1.4961563579485762
1254,0.7455156362062307,1.1558939109979662,1.5004346056073115
1255,0.7455156362062307,1.165763165118216,1.522019245291508
1256,0.7455156362062307,1.1758151104361543,1.544128326202782
1257,0.7435993291096826,1.1739005016145743,1.5399053360841948
1258,0.7435993291096826,1.1756641471577156,1.5436867712859264
1259,0.7435993291096826,1.1768351260701135,1.5461295588839443
1260,0.7424043694731384,1.1754884203126394,1.543396837668258
1261,0.7560211550926879,1.1899372763433387,1.5720475352989145
1262,0.7573985326716466,1.1913579121880669,1.574973320968899
1263,0.7581132649304818,1.1920665450424899,1.5763948548828353
1264,0.7556333493964206,1.189530789674473,1.5714403762297242
1265,0.7630729554232221,1.1984831340646807,1.5885673497178134
1266,0.7573046689631149,1.1924191623122582,1.5769745536500615
1267,0.7535757543090637,1.18830253581305,1.569204635939152
1268,0.7623409156533579,1.1981915960737313,1.5875735563356959
1269,0.7671890049258469,1.2034117523040175,1.5973447067277675
1270,0.7617971133228841,1.197480357369526,1.5864143272693538
1271,0.7481768625925851,1.18156040975081,1.5574600501041027
1272,0.7481768625925851,1.1899455243620596,1.5735794158250371
1273,0.7481768625925851,1.1894056871671284,1.5725443477559182
1274,0.7418512672242948,1.1823571746991322,1.5593645820900055
1275,0.7515468958124443,1.1934084870158261,1.5799279680901201
1276,0.7676669027882332,1.2120313690579159,1.6151891858972331
1277,0.7676669027882332,1.2098299652027449,1.6107038909310518
1278,0.7676669027882332,1.2037187815397656,1.598573007719295
1279,0.7562680481850087,1.190730100026144,1.5732069328333669
1280,0.7562680481850087,1.188545919606626,1.5688319844793719
1281,0.7562680481850087,1.1887647383049311,1.5692597250111904
1282,0.7442291924425398,1.1759294362516535,1.5448460003522688
1283,0.746489280002528,1.1785483563832297,1.5499660831577142
1284,0.754088282158954,1.1866762902227497,1.5655197329645698
1285,0.7597759542696749,1.1928649246955492,1.5773333907248046
1286,0.7637492296320312,1.1977197496381315,1.586497213579576
1287,0.7570585301473078,1.1905555751318773,1.5732069328333667
1288,0.7602836975132878,1.1942653741999891,1.5800521290873435
1289,0.760123231920737,1.1940825882342372,1.5797209207826741
1290,0.7632764173880265,1.1977523895609274,1.5862349087319818
1291,0.7682637590811818,1.2038799138070697,1.5969444264979127
1292,0.7709629035637289,1.206976340792079,1.6023129997659153
1293,0.761974772768991,1.196495976824006,1.5844545377433024
1294,0.7663139065122342,1.2017432556968695,1.5935494571409987
1295,0.7735993537184941,1.2102671258361504,1.6081783854909217
1296,0.7786231198816731,1.2160700453136237,1.618170229107366
1297,0.7733580191674355,1.209903987814482,1.6076539442638438
1298,0.770528588031075,1.2065020798702144,1.6018850907659867
1299,0.7667339833728185,1.201906224697081,1.5941980593652998
1300,0.7677077936096306,1.203080634175954,1.5961440345063138
1301,0.7600088263354964,1.1938076749197362,1.5810319396163137
1302,0.7549686151025772,1.1877897670708377,1.5711091679250548
1303,0.760299723945896,1.1943208605378524,1.5818461459929496
1304,0.7476319776648918,1.1786091601534059,1.5561488628023523
1305,0.7553233966498988,1.1875955486713148,1.5717577701493561
1306,0.7475585869704289,1.1786513485497367,1.5561626771873893
1307,0.742025364429314,1.172143270847162,1.544749468125119
1308,0.7480746114610695,1.1791543413318841,1.5569908664171723
1309,0.750772909423789,1.1823053784996354,1.5624697862973613
1310,0.7515658220009548,1.1832168922045674,1.5640292955935582
1311,0.7514137904506931,1.183036237856131,1.563725716058963
1312,0.7289566182048155,1.1558765601635546,1.5189831130093363
1313,0.7380137015463338,1.1648950267198037,1.5368275921788022
1314,0.7496065654498473,1.1764557809705967,1.5597785082367863
1315,0.7440450217061833,1.170978942775063,1.5487377821661863
1316,0.7260143555028387,1.1515804242695546,1.5104264492237551
1317,0.7230990612898021,1.1487445325534498,1.5043265558893393
1318,0.7188509960252115,1.1444506326958124,1.4953421515719396
1319,0.7167129389097648,1.1421974666591683,1.4907326956085347
1320,0.7270757248847767,1.153277056298885,1.5128830512068099
1321,0.7378933023208665,1.1639489167733097,1.5345780375031928
1322,0.7349228319284761,1.1609636669321515,1.5284505153987027
1323,0.7420565634362203,1.1685353320379328,1.5436453281308151
1324,0.7408021739563213,1.1671284405334124,1.5408437034580538
1325,0.7326648536378373,1.158372545315922,1.5238686882053722
1326,0.7196173415028375,1.1434989165908829,1.4951074754944198
1327,0.7291938718380314,1.1534610567955101,1.5153120244197913
1328,0.7183450258049098,1.1419127778989304,1.491809038364655
1329,0.7239171726811678,1.1478338703052884,1.5040780654267825
1330,0.7361648889001483,1.1610443308371445,1.5311141646892037
1331,0.7361648889001483,1.1610115540713906,1.5310450927640185
1332,0.7364824832394419,1.161355035011581,1.531748952528468
1333,0.7364824832394419,1.1591676957312436,1.5273878185595102
1334,0.7514812847200585,1.1768676960946056,1.5619591594553208
1335,0.7651621637676029,1.1913623300869591,1.5924038739915831
1336,0.7601368728060348,1.1864786387666562,1.5817772425358745
1337,0.770785024669241,1.1972262828649105,1.604728158593859
1338,0.767556398605939,1.1938701055829086,1.5975103108801019
1339,0.767556398605939,1.1983190529893848,1.606853552272245
1340,0.767556398605939,1.200968362883792,1.6123048433823597
1341,0.767556398605939,1.1991259521481206,1.6086061260227402
1342,0.7607476805866568,1.191020608172207,1.5927488966812897
1343,0.760043602108155,1.1902770669662346,1.5912999024653893
1344,0.7684379759332153,1.1997779107230608,1.6094066864824492
1345,0.7680454743616656,1.199337903291946,1.6085648513357391
1346,0.771034968398692,1.202834904787685,1.6151064680551208
1347,0.7584996569982931,1.188946096781026,1.5896575068589704
1348,0.7596187785505998,1.1902090532087086,1.592058851301877
1349,0.7564959485997184,1.1865763927062412,1.5853101872750495
1350,0.7453858391756982,1.1738288798436254,1.5620833204525442
1351,0.7498478310888477,1.1786933886579722,1.5712195145372414
1352,0.7538384367325416,1.1832343293208338,1.5796242200874147
1353,0.7538384367325416,1.1853619415459553,1.5835023559844057
1354,0.7538384367325416,1.1847054942140935,1.5823293125330267
1355,0.7472600591087137,1.176994198543138,1.5688319844793717
1356,0.739868676575408,1.1680328364956751,1.5531541736752927
1357,0.7404801031807944,1.1687687375481528,1.5544513781238953
1358,0.7380222392951851,1.1658862061588373,1.5494692707007103
1359,0.7398004496093096,1.167961195826298,1.5530023839079952
1360,0.7346271343309547,1.1617859650862268,1.5426655176018447
1361,0.743021934067296,1.1722532650445576,1.5601511596965671
1362,0.7238621153110184,1.1504344194464773,1.5231922887428866
1363,0.7289884503465057,1.1557143964156547,1.5332946474396276
1364,0.7231242402377966,1.1495149216004268,1.5216191335297633
1365,0.7395074143835302,1.1685579739855245,1.557253002796657
1366,0.7379893673388774,1.1669994235587564,1.5540787266641154
1367,0.7379893673388774,1.165887028598438,1.5518706151436172
1368,0.7384659202201261,1.1663859115625879,1.552836779755661
1369,0.7268630957598511,1.1536995044757252,1.5289058847005959
1370,0.7222130812462807,1.148809593358505,1.5194246679261925
1371,0.7173616099599187,1.1431466332549938,1.5086324323181493
1372,0.7163205089200229,1.1419290047186441,1.506341434487429
1373,0.7060576229506992,1.1305330317404214,1.485419211412571
1374,0.7060576229506992,1.1225254167951177,1.4704176316028676
1375,0.7134735658556048,1.1309668764389769,1.486247400642354
1376,0.7200020447057573,1.1379727837190226,1.4994133519232298
1377,0.7187716587100212,1.1365676175876724,1.4967913142559504
1378,0.7115225135005201,1.1281403723902341,1.4814308973715038
1379,0.6979083919853296,1.112426735375768,1.4527801997408476
1380,0.6957956838275692,1.1101582512950758,1.4483914370018154
1381,0.723180454210561,1.1387242166575862,1.5027117890529946
1382,0.712275375535546,1.1293346648151714,1.4808511986042774
1383,0.712275375535546,1.1185845178317215,1.4559819361753528
1384,0.712275375535546,1.1301336235833115,1.4829904066677
1385,0.7253903304886402,1.1432699232564902,1.5143460282758578
1386,0.7253903304886402,1.1397719007155191,1.5057755501052394
1387,0.7253903304886402,1.143919043231032,1.5156570471094974
1388,0.7302576771443678,1.1488784776357348,1.5271945856371012
1389,0.7302576771443678,1.1399307280359208,1.5068935044845806
1390,0.7221923802474568,1.1325819009603215,1.4903324153786803
1391,0.725865504198148,1.1363852558150367,1.498806192854039
1392,0.725865504198148,1.143393447011556,1.5140699090432264
1393,0.7182105555669603,1.1348709495249494,1.4957698921037579
1394,0.7124114211463327,1.1288763331298315,1.4829765922826625
1395,0.7124114211463327,1.1243416268365805,1.473467746738185
1396,0.7105561993199613,1.1223243270220076,1.46932747446171
1397,0.7120392125318745,1.124034944818579,1.4727500725886982
1398,0.6943410696233266,1.105240728637633,1.4362329250199837
1399,0.6943471501754791,1.1052471583009833,1.4362465709369105
1400,0.6943471501754791,1.1114015547558007,1.448957321384004
1401,0.6812290805540033,1.097292621869122,1.420320438138385
1402,0.6802291182740933,1.0962349396204225,1.4180846978478128
1403,0.6822550347239218,1.0983900746745088,1.4225147352738459
1404,0.6822550347239218,1.0865443834229194,1.398859959451412
1405,0.6863378124371079,1.0910357656503578,1.4080514110762574
1406,0.67907558384242,1.0836602465539773,1.3932844231100188
1407,0.6775681784793314,1.0820704128050898,1.3901240455965693
1408,0.6775681784793314,1.1025603691221106,1.4300087022202341
1409,0.6781968892041421,1.1031746178982904,1.431347349823948
1410,0.6781968892041421,1.0919509677030017,1.4076787596164768
1411,0.6781968892041421,1.0831000618574953,1.3887714993737632
1412,0.6674756789211519,1.0719701828265813,1.3651029934003471
1413,0.6674756789211519,1.0742559370526061,1.3700436576684212
1414,0.6674756789211519,1.0633340738287387,1.347161813535622
1415,0.6674756789211519,1.0616395452665022,1.343559796871262
1416,0.6783165614531153,1.0730344959512292,1.3671731295385845
1417,0.6777594495944744,1.0724997376884162,1.3660414450082614
1418,0.6777594495944744,1.0582227965942024,1.3368249472294713
1419,0.6634095364173695,1.0449193820565705,1.3084502845973913
1420,0.6671692828957589,1.0485972407043354,1.3165927695340258
1421,0.6671692828957589,1.07083332988771,1.3649512036330493
1422,0.6601774337208228,1.0641753164075132,1.348321042601964
1423,0.6601774337208228,1.0504959076100808,1.314991901316773
1424,0.6601774337208228,1.0326147580698353,1.2703321003433137
1425,0.6601774337208228,1.0361324413487556,1.2798547602728285
1426,0.6601774337208228,1.0329839803137735,1.2716018444899524
1427,0.6601774337208228,1.0310986549430838,1.266826700140158
1428,0.6601774337208228,1.0214683345288555,1.24337897162517
1429,0.6601774337208228,1.0243520221103053,1.2504174008015554
1430,0.6601774337208228,1.009985116674348,1.2166328059804166
1431,0.6601774337208228,0.9908365104951541,1.169971940793905
1432,0.6601774337208228,0.9764368777859515,1.1314673749290651
1433,0.6601774337208228,0.965420176509153,1.1008984151615242
1434,0.6601774337208228,0.987545618995137,1.1640099386076945
1435,0.6601774337208228,0.9856006391972896,1.1574545075032756
1436,0.6601774337208228,0.9916106618723628,1.1769966398193086
1437,0.6601774337208228,1.0112463240219087,1.2406464188775939
1438,0.6601774337208228,1.0126782564190515,1.245918375684392
1439,0.6601774337208228,1.01611580958263,1.2581183308213342
1440,0.6601774337208228,1.0051700297321169,1.2209110536391519
1441,0.6601774337208228,0.9968376322080275,1.1927296239294807
1442,0.6601774337208228,0.9844052361311644,1.151823713621734
1443,0.6601774337208228,0.9945980760231404,1.1862846236713032
1444,0.6601774337208228,1.0014792014731764,1.2100222015699045
1445,0.6601774337208228,1.0130036963548277,1.249617008809956
1446,0.6601774337208228,1.0142482846166072,1.2540056873149332
1447,0.6601774337208228,1.0122737355635276,1.247326010979236
1448,0.6601774337208228,1.00389428966542,1.2202900801849246
1449,0.6601774337208228,1.019070259154657,1.269159056891934
1450,0.6601774337208228,1.0233250388904915,1.2838294283969682
1451,0.6601774337208228,1.0227143102597527,1.2817869210288049
1452,0.6601774337208228,1.0320740627141423,1.3120523012617507
1453,0.6601774337208228,1.0264021342152887,1.2937384699372452
1454,0.6601774337208228,1.0316338260136335,1.3102029425819408
1455,0.6601774337208228,1.0376059426999882,1.3286133903676507
1456,0.6601774337208228,1.0275574460035208,1.2984721711319283
1457,0.6601774337208228,1.0308176795725814,1.3082570516749819
1458,0.6601774337208228,1.0245561676108845,1.290136453272885
1459,0.6601774337208228,1.0162342751734272,1.26674389806399
1460,0.6601774337208228,1.0161995062522415,1.2666472816027858
1461,0.6601774337208228,1.0153069655025895,1.264259751544916
1462,0.6601774337208228,0.9947175758960389,1.2117473150184355
1463,0.6601774337208228,1.0020654905263437,1.2329731176278884
1464,0.6601774337208228,0.9951546135379368,1.213306824314632
1465,0.6601774337208228,1.0024283570369559,1.23369070754332
1466,0.6601774337208228,1.006915663530359,1.2461667819128937
1467,0.6601774337208228,1.0102837832174205,1.2553029759975909
1468,0.6601774337208228,1.0102155744738406,1.2551235574602193
1469,0.6601774337208228,0.9978716809002504,1.2240162578465081
1470,0.6601774337208228,0.9994187879554087,1.2280185547407227
1471,0.6601774337208228,1.0001310056524835,1.2297988414953474
1472,0.6601774337208228,0.9900292034841782,1.2055369066037231
1473,0.6601774337208228,0.9877114386778741,1.1999337414922557
1474,0.6601774337208228,0.9721731861321,1.1638581488403967
1475,0.6601774337208228,0.9733252956567856,1.166714946819251
1476,0.6601774337208228,0.9665644281599557,1.1505816824792243
1477,0.6601774337208228,0.9580654632851335,1.130694527473485
1478,0.6601774337208228,0.9700392789780854,1.1588069694920262
1479,0.6601774337208228,0.9786761388348652,1.1799086111042558
1480,0.6601774337208228,0.9630025358040979,1.1418456843903264
1481,0.6601774337208228,0.9565472710699632,1.125160434287203
1482,0.6601774337208228,0.974125380578483,1.1701927182523324
1483,0.6601774337208228,0.9643522782301164,1.142590903075832
1484,0.6601774337208228,0.9599646909991534,1.1302253437865553
1485,0.6601774337208228,0.9506199449676301,1.1048730832856641
1486,0.6601774337208228,0.9427883958764246,1.0837577115224526
1487,0.6601774337208228,0.9496288618782156,1.102071458612903
1488,0.6601774337208228,0.9381817050052131,1.0719993113023658
1489,0.6601774337208228,0.9520302194874372,1.1094825392490688
1490,0.6601774337208228,0.9669408535364714,1.1528174227697963
1491,0.6601774337208228,0.9696422718940285,1.161263571475081
1492,0.6601774337208228,0.9875943762327686,1.2162326099846168
1493,0.6601774337208228,0.9789269115281987,1.1869056813595853
1494,0.6601774337208228,0.986794827326605,1.2133758120057625
1495,0.6601774337208228,0.988933184385906,1.2205384864134263
1496,0.6601774337208228,0.9954536681569517,1.241695217097694
1497,0.6601774337208228,0.9913068597150859,1.228501552812689
1498,0.6601774337208228,0.9939865466509649,1.23675455282962
1499,0.6601774337208228,0.987631179632224,1.2179300946630736
1500,0.6601774337208228,0.9948228842644056,1.2388385033528946
1501,0.6601774337208228,0.9912528932842194,1.2285981692738932
1502,0.6601774337208228,0.987220910674173,1.2174470965911068
1503,0.6601774337208228,0.9916189635633007,1.2292606701172868
1504,0.6601774337208228,0.9890042610786396,1.2224292040142921
1505,0.6601774337208228,0.9972759506764503,1.243406600395243
1506,0.6601774337208228,1.0012970243319734,1.2536054070850782
1507,0.6601774337208228,1.005224438424116,1.2633212999370016
1508,0.6601774337208228,1.0100097097049157,1.2748726528496426
1509,0.6601774337208228,0.9975982768802256,1.2457389571470199
1510,0.6601774337208228,0.9930723352875367,1.2348223920736432
1511,0.6601774337208228,0.9821247789249135,1.2092217253442503
1512,0.6601774337208228,0.986041086556928,1.2185511523513561
1513,0.6601774337208228,0.985791336354154,1.217971537818185
1514,0.6601774337208228,0.9990870667397573,1.247974697437592
1515,0.6601774337208228,1.002328701655491,1.255647998687297
1516,0.6601774337208228,0.9966361770799655,1.2425784953995154
1517,0.6601774337208228,0.9944156594333534,1.2375825735912933
1518,0.6716298860527202,1.005379477598567,1.2616100008735078
1519,0.6716298860527202,1.0173982138909903,1.2886735604378932
1520,0.6716298860527202,1.0154892436449476,1.284243438777805
1521,0.6716298860527202,1.0169123429164872,1.2874452594463655
1522,0.6716298860527202,1.0044847043964296,1.2604506875731105
1523,0.6873656847623324,1.0201185645249486,1.2957258039993156
1524,0.6873656847623324,1.018657235789732,1.2921927750260855
1525,0.6873656847623324,1.0176063780251674,1.2897362572770856
1526,0.6873656847623324,1.009173257068855,1.2707185661881306
1527,0.6851224222376453,1.0072265432346883,1.2663437020681907
1528,0.677452635994018,1.0002247814130902,1.2511212605660045
1529,0.6813087918640646,1.0038627899651373,1.2589601659680438
1530,0.6671978327639638,0.9905259946819681,1.2310409568719114
1531,0.6763097714146209,0.998358076929732,1.248223103666094
1532,0.6766610286938377,0.9986797570302052,1.2489269634305435
1533,0.6766610286938377,0.9964785699768232,1.2442622499269906
1534,0.6685002563072641,0.9883508327379229,1.227563101204775
1535,0.6828639689001189,1.0023444331194822,1.256434660527914
1536,0.6828639689001189,0.9976441584413492,1.2462081408339498
1537,0.6745206897369207,0.9899282276259619,1.2298264702654214
1538,0.6745206897369207,0.9854345270344935,1.220345253491018
1539,0.6745206897369207,0.9931073247163414,1.2362301116025425
1540,0.6756517514773661,0.9941893364887306,1.2384658518931146
1541,0.6756517514773661,0.9908102350362704,1.231689559096213
1542,0.6756517514773661,0.9888295063737518,1.227811507433277
1543,0.6650983942717145,0.9784859555997655,1.2081314839690385
1544,0.6680453718356746,0.9813180349745529,1.2136380326193017
1545,0.6680453718356746,0.9816305239139298,1.2142314615375098
1546,0.6891562169254337,1.0033095350994516,1.2545439429270482
1547,0.6888463567097192,1.0030297888197623,1.2539366996238028
1548,0.6888463567097192,1.0163614399959606,1.2821181293334742
1549,0.6847528966775344,1.0125624332503083,1.2737271539342827
1550,0.6847528966775344,1.0042048612049568,1.2557859740695576
1551,0.6847528966775344,1.0155144748929923,1.280130795271404
1552,0.6847528966775344,1.0155144748929923,1.280130795271404
1553,0.6847528966775344,1.0146690332568606,1.2783228797467054
1554,0.6847528966775344,1.018256248625685,1.2857753193039274
1555,0.6752402340284466,1.0090920710715732,1.267226896135957
1556,0.6726676450307344,1.006638793671637,1.262230974327735
1557,0.6726676450307344,0.9976971770668198,1.2445382849255666
1558,0.6726676450307344,0.987857516368095,1.2249961526095337
1559,0.6653573477912741,0.9814998278365494,1.2122164987053654
1560,0.6716604593539621,0.9877187760812041,1.2246097709987716
1561,0.6529781754499364,0.9694688228189271,1.1888102133454885
1562,0.6428068214876954,0.9606402114518292,1.1695992893341247
1563,0.6428068214876954,0.9676111328043626,1.184863089757367
1564,0.6428068214876954,0.9713015346905898,1.1928952280818153
1565,0.6428068214876954,0.958403915902401,1.1656384355950211
1566,0.6428068214876954,0.9653249961398355,1.1809436791733747
1567,0.6428068214876954,0.9682278143030577,1.1873196917404218
1568,0.6428068214876954,0.9603767611540707,1.1705929984821872
1569,0.6398963821150513,0.9573780502027914,1.1642308003001771
1570,0.6398963821150513,0.9537372062352074,1.156723103202807
1571,0.6398963821150513,0.9479251083050779,1.1450475050588875
1572,0.6398963821150513,0.9522909556836111,1.1537144312226
1573,0.6352518731393995,0.9474855780235735,1.144371274064512
1574,0.6274771218390367,0.9398717607024668,1.1298526923267753
1575,0.6265399894066247,0.9389239347647452,1.1280447768020767
1576,0.6265399894066247,0.9519028261562728,1.1522239938515886
1577,0.6379672164741196,0.9633052992114043,1.1746918276035514
1578,0.6338520549001065,0.959205351572284,1.166356109744508
1579,0.6282492299071575,0.9536239208361993,1.1552739405187968
1580,0.6354197156558877,0.9614083359912857,1.1705515553270762
1581,0.6248323424708926,0.9504192638101514,1.1490359875680651
1582,0.6292974310420787,0.9545226468935367,1.1573027177359783
1583,0.6216236595041225,0.9467953395452682,1.1420940906188288
1584,0.6282003611506886,0.9536045996186365,1.1555224309813539
1585,0.6308910546536329,0.9563255531917744,1.1608633754792823
1586,0.6263581270370407,0.951750342128044,1.1521135630053474
1587,0.6172727706319494,0.9423106404697287,1.1344207893691243
1588,0.6224910692775909,0.947998151958405,1.1452682825173157
1589,0.6171359918907716,0.9423170044346549,1.1345725791364218
1590,0.6220559422849236,0.9473432543951537,1.143943449298639
1591,0.6078257186278804,0.9311984161865977,1.1143956589811244
1592,0.603091102486443,0.9265431177741777,1.1050800463590555
1593,0.6055533010719522,0.9289730100731792,1.10985519070885
1594,0.6232461465396272,0.9488146605093903,1.148097535960151
1595,0.6241187836172915,0.9496639371582192,1.1499882535610169
1596,0.6241187836172915,0.968418179565904,1.1907284754823737
1597,0.6265420798132119,0.9704747417893111,1.1957796548307442
1598,0.6265420798132119,0.9748586336986644,1.2062269519831361
1599,0.6265420798132119,0.975836681107681,1.2085040511947642
1600,0.6392326652262034,0.9880965369532901,1.236271470523599
1601,0.6183789728556449,0.969401155783739,1.192715809544444
1602,0.6256647940460571,0.9749879522665033,1.2072205768971438
1603,0.6256647940460571,0.9723886835505768,1.2006099724866317
1604,0.6256647940460571,0.9715860978244308,1.1986364528095985
1605,0.6223769063535788,0.9686646722632897,1.1917083702453994
1606,0.6223769063535788,0.9594335148569787,1.1705653697121134
1607,0.629619857945845,0.9655928574937082,1.1847802876812001
1608,0.6444840044157697,0.9791032416505998,1.2157219831425765
1609,0.6444840044157697,0.9765527983976307,1.2095805624189944
1610,0.6444840044157697,0.9779718488091937,1.2128927296997414
1611,0.6444840044157697,0.9786311091383821,1.2143832513048076
1612,0.6434356167694939,0.9775969096320252,1.2121198822441615
1613,0.6353511837631444,0.9695719528023625,1.1951447827574249
1614,0.6389677859834946,0.9732200514640589,1.2028595271622409
1615,0.6389677859834946,0.9710264792579382,1.1983327890409483
1616,0.6389677859834946,0.9826214865629584,1.2216977154797692
1617,0.6429141910434418,0.9863168863519739,1.2293986454995485
1618,0.6429141910434418,0.9789126156084419,1.2143556225347336
1619,0.6429141910434418,0.9882113992759765,1.2332215238563913
1620,0.6429141910434418,0.9871546131423679,1.2310547712569495
1621,0.6429141910434418,1.0005101884678984,1.2577733081316285
1622,0.6429141910434418,1.0055289879865066,1.2683310361302618
1623,0.6429141910434418,1.0004511692402491,1.2578561102077956
1624,0.6348122842108486,0.9918336007674315,1.2404393715701483
1625,0.6348122842108486,1.002701026967419,1.2625622668664598
1626,0.6348122842108486,1.0046867292972825,1.2667025391429347
1627,0.6348122842108486,1.004060736218859,1.265432794996296
1628,0.6344238384256188,1.0036268158302089,1.2645771454645491
1629,0.6434681925484442,1.0135105492771121,1.2835948365535041
1630,0.6412452523025871,1.0110158941909757,1.2787230757425054
1631,0.6461988540368698,1.0166822755825349,1.2895430243546775
1632,0.6430057438954332,1.013190766411268,1.2829599644801846
1633,0.6364005447665948,1.006199895750928,1.2700561495787928
1634,0.6458177741240178,1.0160310624038966,1.2881904781318718
1635,0.6538403030238684,1.0246265888014903,1.3043375568569353
1636,0.6521241044681605,1.0225733712535359,1.300459505193999
1637,0.6502006482458943,1.0203141044979147,1.2962916883815052
1638,0.6551141594964701,1.025957114037197,1.30649049507134
1639,0.6535559254388936,1.024128682686247,1.3032196867116492
1640,0.6376843358563473,1.005529979483477,1.2707461949582053
1641,0.6369527028664049,1.0047935737173734,1.269310846659232
1642,0.6396190418774329,1.0074742275401973,1.2744033849286585
1643,0.645355555811826,1.0137424676816296,1.2860651686875408
1644,0.6462680235452191,1.014751428215399,1.2879282575183324
1645,0.658274261313665,1.02868515631563,1.313128728251926
1646,0.6594836602425937,1.0299434353142636,1.3155300726948327
1647,0.6570113091242983,1.0272885502898306,1.3105894084267589
1648,0.6659492139764118,1.0378303608448927,1.3298416913591788
1649,0.6683334964056752,1.0403525918818934,1.3345477637837877
1650,0.6683334964056752,1.0437964572144707,1.3408409742746676
1651,0.6786731937270204,1.0550649105401453,1.361100696506132
1652,0.6812612891516321,1.0579796036588538,1.366483084159172
1653,0.6795863623340814,1.0561642829048592,1.363198461414444
1654,0.671388958636891,1.046936555509081,1.3468719641520084
1655,0.6774915493641095,1.0537896455088935,1.3591686199842101
1656,0.6862219874963416,1.0635319279378375,1.3766129031578767
1657,0.6869567668271455,1.0643147118669722,1.3780344370718127
1658,0.6800872668680424,1.056612355609824,1.364371504865823
1659,0.6956254275421654,1.073734543664747,1.394912920097345
1660,0.696277899593738,1.0743906326049153,1.3961825800099286
1661,0.6951701538035563,1.0732424804134255,1.3940159116445416
1662,0.6843460095230598,1.061694985541242,1.3727762946500515
1663,0.6849606773585428,1.0624176051427605,1.3741425710238395
1664,0.6849606773585428,1.0518899631105387,1.3547523127091592
1665,0.6861436903597571,1.0532191692692265,1.35725027361327
1666,0.6804018477276038,1.0470992569732143,1.3460301290052983
1667,0.6880022495407904,1.0550517202486323,1.360521081972961
1668,0.6814989039422764,1.0477827757789535,1.3472721601478077
1669,0.6803270899403965,1.0464783579191421,1.3448984444749752
1670,0.6857980676664139,1.0525337885488621,1.3556907643170732
1671,0.6937505685715927,1.061437914868618,1.3714651915823566
1672,0.6879097938690193,1.0552137849690488,1.3603554778206264
1673,0.7013812513996522,1.0697350307834237,1.386190736393484
1674,0.7037021243224759,1.0722454572421822,1.3909107074371854
1675,0.6997725475622896,1.0680193300728893,1.383140789726276
1676,0.6903101184207614,1.0576986989329018,1.3644957500971013
1677,0.6966891178753832,1.064764680607986,1.3775238102297718
1678,0.7005213634963701,1.0690601711004184,1.3854178889379043
1679,0.6981606707499458,1.0664339984366291,1.380670373358184
1680,0.6938323360300577,1.0615041333009336,1.3719344595033414
1681,0.6851352450084097,1.051754304971418,1.3548764737063823
1682,0.6931156940880298,1.06072921922788,1.3708717626641485
1683,0.6835362965195216,1.0495621637751935,1.3508328178911115
1684,0.6895469786556115,1.0565253557816034,1.3636814594864104
1685,0.6898786883597249,1.056900974953862,1.364371504865823
1686,0.6850638018212128,1.0515071186488987,1.3546970551690107
1687,0.6961006054431284,1.064747994601548,1.3782690289152775
1688,0.6946580446969399,1.0631434447422012,1.3752880699391996
1689,0.689676175181479,1.057638204448515,1.3652962263227555
1690,0.6884054002349216,1.0562629935036225,1.3628258099546633
1691,0.6903399714588849,1.0584746477956026,1.3667176760026367
1692,0.6830595022194055,1.050341840449687,1.3526959909559588
1693,0.6849641131467102,1.052463690338939,1.356380809696486
1694,0.672934072769415,1.03837644850119,1.332422454339457
1695,0.6740886269912484,1.0396180843389586,1.334658194630029
1696,0.6789876286022689,1.045127085280199,1.3443740032478975
1697,0.6812960778167473,1.047866981578854,1.349162961982729
1698,0.6834491027599389,1.050277565000149,1.3533032342592042
1699,0.6903210966379961,1.0582503865184336,1.3667728493087299
1700,0.6857648864204429,1.053109358170555,1.3580507498389243
1701,0.6903696329833532,1.0584170688863774,1.366993711001213
1702,0.6904829920566307,1.058549171724671,1.3672144884596407
