dia,epistemica,aleatoria
1616,0.0019099532,0.014077265
1617,0.0014710737,0.011529621
1618,0.0021115926,0.012860612
1619,0.002706305,0.016076284
1620,0.0027470628,0.019335395
1621,0.002431412,0.015529721
1622,0.0016053692,0.01197207
1623,0.0030515713,0.01644096
1624,0.0015556278,0.013375018
1625,0.003296839,0.016364412
1626,0.0020282583,0.013992317
1627,0.0034285411,0.015534308
1628,0.0012540901,0.013500165
1629,0.0011944005,0.012294837
1630,0.0013246008,0.013351316
1631,0.0012708963,0.01325552
1632,0.0013629815,0.011811041
1633,0.0007928828,0.010590325
1634,0.00073607714,0.010291825
1635,0.00091033336,0.011250828
1636,0.0014920621,0.014195829
1637,0.0012614847,0.013057274
1638,0.0011311251,0.011980076
1639,0.0011400895,0.012248727
1640,0.0010990673,0.011647075
1641,0.00079121575,0.010708737
1642,0.0006319084,0.010148322
1643,0.0008648391,0.011500677
1644,0.0009796907,0.011602233
1645,0.0010955168,0.012250162
1646,0.0008716993,0.01094874
1647,0.0009666808,0.011092971
1648,0.0014277436,0.012885096
1649,0.00080539676,0.010795292
1650,0.0017453833,0.0145020345
1651,0.0008045828,0.010543632
1652,0.0011150511,0.01188639
1653,0.0008479511,0.010562682
1654,0.0007847606,0.01089107
1655,0.0009966306,0.011151731
1656,0.0009767701,0.010965585
1657,0.0009350833,0.01028165
1658,0.00088957686,0.010863226
1659,0.0007876276,0.010611289
1660,0.00073131063,0.010404087
1661,0.000994503,0.010518648
1662,0.00091375434,0.010579952
1663,0.00091796654,0.013563213
1664,0.0015756126,0.013219641
1665,0.0012111339,0.012599917
1666,0.0009853016,0.01078713
1667,0.0008406174,0.010269182
1668,0.0009228689,0.01173172
1669,0.0011602666,0.011610478
1670,0.00091254176,0.011005165
1671,0.0009586954,0.011128297
1672,0.0006045073,0.010222007
1673,0.0007705414,0.010397622
1674,0.0010325864,0.011703061
1675,0.001048623,0.011064104
1676,0.0010123762,0.010986036
1677,0.00075221504,0.011789181
1678,0.0010366787,0.011993759
1679,0.0009828195,0.0114296395
1680,0.00068303844,0.011506336
1681,0.00078660715,0.010869573
1682,0.0007123696,0.011345472
1683,0.0010474375,0.012373614
1684,0.00095942116,0.012918311
1685,0.0008160316,0.012222978
1686,0.0007461188,0.011403626
1687,0.001061358,0.0128753
1688,0.00072581146,0.012032159
1689,0.0009557167,0.011343635
1690,0.00073336676,0.010653544
1691,0.0006338238,0.01140451
1692,0.0005421738,0.010448074
1693,0.0006603494,0.010543151
1694,0.0006844955,0.011173509
1695,0.0006843428,0.010566193
1696,0.00067812257,0.011082148
1697,0.00092785957,0.012128554
1698,0.00060714636,0.010416171
1699,0.00074619224,0.01082631
1700,0.00058254885,0.010322818
1701,0.000714309,0.01062619
1702,0.00083403155,0.010690566
1703,0.00082124013,0.010688085
1704,0.00070313195,0.009646328
1705,0.0005330322,0.010155944
1706,0.0007597466,0.010520171
1707,0.0005520769,0.010111707
1708,0.00058335456,0.009890686
1709,0.00070664036,0.0095147025
1710,0.0006398877,0.0097877635
1711,0.00075678097,0.009746575
1712,0.0006881192,0.009941
1713,0.00062864384,0.008926475
1714,0.0007651515,0.009421807
1715,0.0005722,0.008988963
1716,0.0006592067,0.00940025
1717,0.0007494829,0.009828569
1718,0.00087662763,0.009886008
1719,0.000562962,0.008972218
1720,0.0005746948,0.009061586
1721,0.00059020205,0.00940709
1722,0.0006229448,0.00969043
1723,0.000619418,0.009493124
1724,0.00056415575,0.009593461
1725,0.00060880004,0.008888758
1726,0.00056741934,0.0093414
1727,0.00057675736,0.009754641
1728,0.00059915375,0.009901227
1729,0.000656606,0.009767041
1730,0.0006054999,0.009505679
1731,0.00074070715,0.010143433
1732,0.00081007363,0.010352351
1733,0.0007161969,0.010877084
1734,0.0010117339,0.011188939
1735,0.0007421638,0.010295853
1736,0.0016131804,0.013277056
1737,0.001006692,0.012488255
1738,0.0006878512,0.010491837
1739,0.000802342,0.011430993
1740,0.00064651703,0.010487339
1741,0.00081684574,0.012038751
1742,0.0005053281,0.010210001
1743,0.0006781744,0.010960813
1744,0.00068205607,0.009953419
1745,0.00052894437,0.0101707615
1746,0.0008408788,0.010773402
1747,0.00055982225,0.010295177
1748,0.00071713387,0.009917889
1749,0.0006517686,0.009928167
1750,0.0005768702,0.009957394
1751,0.00067338685,0.009594949
1752,0.0008018861,0.010085052
1753,0.0007332805,0.010151981
1754,0.0007538937,0.010070903
1755,0.0007039694,0.009647618
1756,0.0006968408,0.009317571
1757,0.0007672501,0.010424877
1758,0.001040844,0.010638809
1759,0.00086637685,0.009733945
1760,0.0006627592,0.009228396
1761,0.00065279007,0.009199791
1762,0.0006464209,0.009859635
1763,0.0006446824,0.0090701515
1764,0.0006461623,0.009273023
1765,0.00060214347,0.008655013
1766,0.00059338333,0.009282441
1767,0.00057510386,0.009033752
1768,0.00058306917,0.008895436
1769,0.00059057475,0.009256517
1770,0.0005513653,0.009022205
1771,0.0006003771,0.00919499
1772,0.00059653114,0.00906477
1773,0.00064341765,0.009743344
1774,0.000831815,0.010082412
1775,0.0005951596,0.00931313
1776,0.0007433792,0.010303918
1777,0.0008028806,0.010170051
1778,0.00061907864,0.009364349
1779,0.00063658145,0.009221713
1780,0.00061840017,0.009336963
1781,0.0006294296,0.0097366
1782,0.00058812357,0.009091033
1783,0.0005671058,0.0093754195
1784,0.00054074056,0.008998737
1785,0.0005642169,0.009783547
1786,0.0005609749,0.009261935
1787,0.00070287084,0.0099042775
1788,0.00056061556,0.009436078
1789,0.0007674795,0.010466491
1790,0.00058670633,0.009550705
1791,0.00057253125,0.009377316
1792,0.0005695847,0.009497465
1793,0.0005729081,0.009718365
1794,0.0005657205,0.009316593
1795,0.00056433055,0.00936774
1796,0.0006064997,0.009218745
1797,0.0008804434,0.010872332
1798,0.000567323,0.0091989925
1799,0.00059664255,0.00907682
1800,0.00062888267,0.009516499
1801,0.0005831037,0.008652188
1802,0.0006200149,0.009026879
1803,0.00058631314,0.008973151
1804,0.0006466268,0.009403499
1805,0.00061509083,0.008914547
1806,0.00054313807,0.008969783
1807,0.0005287465,0.008899841
1808,0.0007186086,0.009559077
1809,0.0005653682,0.009046268
1810,0.00055819104,0.009188068
1811,0.000568653,0.008940174
1812,0.000566258,0.0091528455
1813,0.00058057264,0.008981137
1814,0.0005989787,0.009101486
1815,0.0005612233,0.008962318
1816,0.00054279563,0.008868151
1817,0.00057066634,0.00902367
1818,0.00077107525,0.009543063
1819,0.00060720765,0.0098576285
1820,0.00059358974,0.009153506
1821,0.0005837899,0.009055409
1822,0.0005917975,0.009193683
1823,0.00060209475,0.009446558
1824,0.0005946508,0.00968857
1825,0.0006189416,0.009048918
1826,0.00056692824,0.009366604
1827,0.0005707707,0.009102803
1828,0.00056801457,0.009351021
1829,0.00060285296,0.009738401
1830,0.00073306734,0.0098149
1831,0.0005318492,0.00979987
1832,0.00053681404,0.009117929
1833,0.0005444158,0.009827062
1834,0.00052668736,0.009220032
1835,0.00057300803,0.009415309
1836,0.0005361482,0.009348501
1837,0.00055038306,0.009079266
1838,0.00061303977,0.009361193
1839,0.00062414724,0.009212411
1840,0.0005343985,0.009017715
1841,0.00053647696,0.009079837
1842,0.0005689524,0.009205791
1843,0.00055777177,0.009134287
1844,0.00055098685,0.0087497765
1845,0.0006842251,0.009369839
1846,0.00057892787,0.008981256
1847,0.0009493915,0.010513144
1848,0.00064059807,0.009183001
1849,0.0008625316,0.009986957
1850,0.00089181674,0.01043932
1851,0.0006902471,0.010088856
1852,0.0007602521,0.010317151
1853,0.0005795255,0.010057828
1854,0.00057304505,0.009804143
1855,0.00065688667,0.010381401
1856,0.000682878,0.0106799835
1857,0.0007056326,0.009998052
1858,0.00074813614,0.010692955
1859,0.00076378003,0.010501828
1860,0.00068335334,0.010396365
1861,0.0007973348,0.010887565
1862,0.0010035293,0.012264193
1863,0.00062955526,0.009820815
1864,0.00070790714,0.010066963
1865,0.0006882375,0.01031255
1866,0.00071056327,0.01045869
1867,0.0008128249,0.011100366
1868,0.0005572106,0.01001927
1869,0.0007579424,0.009926428
1870,0.0006032516,0.010004782
1871,0.0005401115,0.010123817
1872,0.00058151764,0.010105314
1873,0.0006553211,0.009773394
1874,0.00071009895,0.009306873
1875,0.0007069592,0.010202478
1876,0.0006932375,0.010069733
1877,0.0011218386,0.012463968
1878,0.00068077486,0.009787252
1879,0.00077124214,0.009782358
1880,0.0010144113,0.011295141
1881,0.00068071834,0.00978948
1882,0.0007778198,0.009991301
1883,0.0006085657,0.009964827
1884,0.0007904786,0.009738743
1885,0.0007256428,0.010234009
1886,0.0006171046,0.009108243
1887,0.0006939174,0.009995594
1888,0.0006376509,0.0094252685
1889,0.00092242373,0.011519605
1890,0.0007407641,0.011061523
1891,0.0005987197,0.0096009895
1892,0.00061081507,0.009665675
1893,0.00059875415,0.009236287
1894,0.0005935537,0.009910626
1895,0.0006475161,0.009772234
1896,0.0006234368,0.009822831
1897,0.0006449175,0.00938334
1898,0.0005933528,0.009119651
1899,0.00066256936,0.009377447
1900,0.0006548971,0.009483203
1901,0.0006629272,0.0097889
1902,0.00064209756,0.009805737
1903,0.0005964519,0.009021323
1904,0.0006195611,0.009023043
1905,0.00059632096,0.009192428
1906,0.0006523043,0.009535292
1907,0.0006240212,0.009050845
1908,0.000620265,0.009477623
1909,0.0006990004,0.009624139
1910,0.00069191295,0.009545646
1911,0.00057823013,0.009203735
1912,0.0007328331,0.009540336
1913,0.0006514503,0.009509684
1914,0.00065212534,0.009614821
1915,0.00070506346,0.009410165
1916,0.00062505173,0.009235116
1917,0.00056915014,0.008739912
1918,0.0006447188,0.00933182
1919,0.00061570975,0.008795042
1920,0.0006781468,0.0092747575
1921,0.00066639914,0.009146409
1922,0.000752645,0.009226701
1923,0.0006146768,0.008919889
1924,0.0006002223,0.008816184
1925,0.00062842085,0.009138693
1926,0.00060822465,0.008970202
1927,0.0006040011,0.009144098
1928,0.0005614199,0.0086491285
1929,0.0006009371,0.0090609295
1930,0.00054385624,0.009074117
1931,0.00059804576,0.0091064265
1932,0.00060853525,0.00896734
1933,0.0005782893,0.009009949
1934,0.00054550305,0.008749754
1935,0.0005787408,0.009030456
1936,0.0005585286,0.00854303
1937,0.0005939825,0.00883088
1938,0.0005535412,0.0086144265
1939,0.0005866555,0.009005301
1940,0.0005903444,0.008968196
1941,0.0005865406,0.008746621
1942,0.0005938507,0.00891172
1943,0.00056482083,0.009063576
1944,0.000577846,0.009097909
1945,0.0006087102,0.008875133
1946,0.00057046063,0.009103133
1947,0.0005354798,0.008667904
1948,0.0010100994,0.010398509
1949,0.00070087047,0.008734005
1950,0.00067146163,0.009425366
1951,0.0006198108,0.00945679
1952,0.00085428683,0.010042986
1953,0.0007017671,0.00940316
1954,0.0009848742,0.010074152
1955,0.0005888632,0.009979991
1956,0.0006870441,0.009502366
1957,0.00095564517,0.010900976
1958,0.0007639943,0.01001731
1959,0.0007634015,0.010082962
1960,0.0005476868,0.010049984
1961,0.00072989514,0.009951928
1962,0.00067628466,0.010191959
1963,0.00065078295,0.009331772
1964,0.0006569056,0.010108879
1965,0.00075972115,0.009747452
1966,0.00086569646,0.009972527
1967,0.0008139352,0.010168249
1968,0.00066265627,0.0093412865
1969,0.00073981803,0.0099000335
1970,0.00066983054,0.00933876
1971,0.00062853785,0.009861941
1972,0.00063337677,0.00920779
1973,0.00065460533,0.009441254
1974,0.0006218,0.009389057
1975,0.0006275404,0.009339226
1976,0.0006570104,0.009372581
1977,0.0006042788,0.009184334
1978,0.000578477,0.008866181
1979,0.000599225,0.00912376
1980,0.000530228,0.008952165
1981,0.0005866699,0.008875762
1982,0.0006047517,0.009050987
1983,0.0005990656,0.009254592
1984,0.0005897255,0.009143922
1985,0.00054075674,0.008882368
1986,0.00052192307,0.008732521
1987,0.0005720198,0.00921226
1988,0.00058847974,0.009116208
1989,0.00057805417,0.008779263
1990,0.00059576327,0.009246532
1991,0.00054326816,0.009032481
1992,0.00058081234,0.009020085
1993,0.0005486946,0.009041023
1994,0.0005588932,0.009315422
1995,0.00060198724,0.009688861
1996,0.0005721575,0.008978637
1997,0.00055887655,0.009127451
1998,0.0005507381,0.008974662
1999,0.00061477465,0.009726448
2000,0.00056553015,0.009318015
2001,0.0005571528,0.009005659
2002,0.00056193495,0.00928172
2003,0.00053956104,0.009424331
2004,0.0005379453,0.009412227
2005,0.00056472956,0.009092058
2006,0.00066112983,0.0097025
2007,0.0006197591,0.0097437985
2008,0.0006208117,0.009759873
2009,0.0006935018,0.009954084
2010,0.00061659794,0.009227864
2011,0.0008994648,0.010750458
2012,0.00058674806,0.009544585
2013,0.0007576042,0.009735051
2014,0.00061782065,0.009961189
2015,0.00065160554,0.009514656
2016,0.0006868393,0.009547421
2017,0.0006050898,0.009125865
2018,0.0005992077,0.009645633
2019,0.00061862153,0.00994946
2020,0.0007589787,0.00998669
2021,0.0005367687,0.009200878
2022,0.0006344051,0.0089541795
2023,0.00062486524,0.009382491
2024,0.00061220006,0.009621142
2025,0.00064707076,0.009577189
2026,0.00086871395,0.010936619
2027,0.0006109947,0.009210995
2028,0.00069768593,0.009167471
2029,0.0005988563,0.009108857
2030,0.0006557707,0.009298264
2031,0.0006798128,0.009134977
2032,0.0006335475,0.009254903
2033,0.00079773465,0.009729432
2034,0.00076716125,0.009091457
2035,0.0006376665,0.008885213
2036,0.0006306886,0.009143651
2037,0.0006737839,0.009488137
2038,0.0006893821,0.008904691
2039,0.0006073891,0.0091554895
2040,0.0006167441,0.008858978
2041,0.00063775165,0.009228717
2042,0.00062700815,0.008872459
2043,0.0006220358,0.00893526
2044,0.00056784163,0.008810403
2045,0.00058260164,0.009194246
2046,0.0005699467,0.0089191655
2047,0.0005905516,0.008826413
2048,0.0005900599,0.008853237
2049,0.00058719923,0.008875972
2050,0.00058509246,0.008745636
2051,0.0006465126,0.008956527
2052,0.0006149917,0.008630049
2053,0.0008125886,0.009880941
2054,0.00056711835,0.00854767
2055,0.0006111841,0.0090168705
2056,0.00063924177,0.009018826
2057,0.00060299993,0.008809717
2058,0.0005988054,0.008645
2059,0.00056896993,0.008778077
2060,0.0005874186,0.009008081
2061,0.00057849113,0.008878825
2062,0.0005150197,0.008871478
2063,0.00050348585,0.00867404
2064,0.00052637677,0.0090196375
2065,0.0005160365,0.009126879
2066,0.0005877356,0.009366021
2067,0.00051191053,0.009316469
2068,0.0005035494,0.008906439
2069,0.00055941404,0.009228098
2070,0.0005403142,0.009119147
2071,0.00051994686,0.009254332
2072,0.00050238916,0.008955053
2073,0.0004911743,0.008930603
2074,0.00053700194,0.009229625
2075,0.0005202098,0.009143287
2076,0.000517839,0.009113455
2077,0.00051061634,0.009127035
2078,0.0005102861,0.009307061
2079,0.0005090024,0.009066465
2080,0.0004768548,0.0091448985
2081,0.00048104738,0.009207592
2082,0.0005062818,0.009174942
2083,0.00051014597,0.008925015
2084,0.00050875876,0.009049647
2085,0.0005252552,0.008984374
2086,0.00052213814,0.009163546
2087,0.00050519186,0.009191231
2088,0.0005280794,0.009023918
2089,0.00052636093,0.009412097
2090,0.0004906169,0.00910394
2091,0.0005046775,0.009310213
2092,0.00053342554,0.00913005
2093,0.0005856733,0.009600101
2094,0.00055130804,0.008948416
2095,0.00054572313,0.009155205
2096,0.00061361084,0.009200341
2097,0.0005693248,0.009372726
2098,0.00053538335,0.009179002
2099,0.00054210477,0.009072949
2100,0.00056409935,0.009398048
2101,0.0005327364,0.009221173
2102,0.0005304725,0.009297525
2103,0.0005021414,0.009469615
2104,0.0005299897,0.009227453
2105,0.00054784206,0.00925743
2106,0.0004985208,0.009157864
2107,0.000500188,0.009029962
2108,0.0005943634,0.009667906
2109,0.000506222,0.009262727
2110,0.00054490677,0.008968381
2111,0.0008583201,0.009951963
2112,0.00053609785,0.009318908
2113,0.00054275326,0.009714397
2114,0.0005392176,0.009259054
2115,0.0005109083,0.00910863
2116,0.0005375967,0.00896555
2117,0.0005344219,0.009315586
2118,0.00052151806,0.009162518
2119,0.0005821992,0.009050688
2120,0.0005372903,0.009300981
2121,0.0005098065,0.008698106
2122,0.00054245914,0.00917633
2123,0.0005844649,0.009070774
2124,0.0008793735,0.011003229
2125,0.0005696789,0.009773826
2126,0.0008291824,0.010371983
2127,0.0007459182,0.00965237
2128,0.0011136491,0.011692552
2129,0.000873882,0.011713999
2130,0.0011097898,0.012248214
2131,0.0007966585,0.010412828
2132,0.0006554876,0.010415162
2133,0.0006754728,0.010714844
2134,0.00068497023,0.010686681
2135,0.0006324515,0.010505918
2136,0.0005144303,0.01017649
2137,0.0007420497,0.010865146
2138,0.0006845957,0.010882872
2139,0.0006441609,0.01127571
2140,0.0006106937,0.010023146
2141,0.0007963601,0.011387337
2142,0.00063347095,0.010326206
2143,0.000909409,0.011201595
2144,0.0006585594,0.010387092
2145,0.000491777,0.010241497
2146,0.00058457453,0.010316056
2147,0.00047512972,0.010185785
2148,0.00061650947,0.011105207
2149,0.00054041104,0.010362927
2150,0.0005878992,0.009859798
2151,0.0005417025,0.010070643
2152,0.00061612553,0.009567028
2153,0.0005956235,0.009813903
2154,0.00064386474,0.010156327
2155,0.00055688765,0.009722344
2156,0.0005120711,0.009112546
2157,0.00047814238,0.009352189
2158,0.0005243682,0.009663254
2159,0.0005368541,0.009269397
2160,0.0005152075,0.009183134
2161,0.000507901,0.009111151
2162,0.0005236408,0.008944584
2163,0.00056274066,0.009008489
2164,0.0005430368,0.009039118
2165,0.0005156989,0.0086288545
2166,0.0005475024,0.008789888
2167,0.00053342385,0.008732049
2168,0.00056527567,0.008886803
2169,0.00054821325,0.008678901
2170,0.00054409413,0.008604002
2171,0.0005566311,0.008389611
2172,0.0005338191,0.008410338
2173,0.0005522923,0.008651636
2174,0.0005773008,0.008681417
2175,0.0006138741,0.008464975
2176,0.00059158995,0.008425694
2177,0.0005926429,0.008582702
2178,0.0005906928,0.008801483
2179,0.00058318384,0.008657129
2180,0.0005751057,0.008879064
2181,0.0005508168,0.008735145
2182,0.0005700196,0.008708579
2183,0.00057902513,0.00908947
2184,0.00057246746,0.008778243
2185,0.000631869,0.00919019
2186,0.00058905134,0.008638189
2187,0.0005944768,0.008823027
2188,0.0005798219,0.008913362
2189,0.0005486134,0.008769744
2190,0.0005626854,0.009101991
2191,0.00050864427,0.00855544
2192,0.0005547632,0.008956012
2193,0.0005728947,0.009008688
2194,0.00055075804,0.009079352
2195,0.00054364844,0.008930733
2196,0.00049584225,0.008906546
2197,0.0005252124,0.009102966
2198,0.00051060977,0.00887815
2199,0.0005087916,0.009073257
2200,0.00048586298,0.008877687
2201,0.00049575395,0.008944763
2202,0.0005230747,0.009011765
2203,0.00052686594,0.009146691
2204,0.0005116889,0.009035999
2205,0.0004844419,0.008928871
2206,0.00049135316,0.008829253
2207,0.00049349153,0.009115524
2208,0.00047872198,0.008861443
2209,0.00054302457,0.009061621
2210,0.00051115453,0.008987646
2211,0.00052463205,0.00880104
2212,0.0005697149,0.00895452
2213,0.000540206,0.008661436
2214,0.0005372337,0.009001336
2215,0.00051617046,0.008939373
2216,0.0005009872,0.008719672
2217,0.000514704,0.008927841
2218,0.000494765,0.008517062
2219,0.0005994976,0.009049856
2220,0.0005339141,0.008761801
2221,0.00056286785,0.0089442255
2222,0.00055727025,0.008888294
2223,0.0005212017,0.008863751
2224,0.0005487315,0.008926355
2225,0.00055017037,0.008951174
2226,0.00056538347,0.009009534
2227,0.0005584598,0.0087612495
2228,0.0005525385,0.009119559
2229,0.0005574447,0.008919986
2230,0.0005976764,0.008934698
2231,0.0005299732,0.009017313
2232,0.0005167475,0.008679524
2233,0.0005548232,0.009115883
2234,0.00053387455,0.009064339
2235,0.00054708443,0.008963438
2236,0.0005923026,0.009184515
2237,0.0005230454,0.0087785255
2238,0.00059434224,0.008830949
2239,0.00054877036,0.008930803
2240,0.000553941,0.008887079
2241,0.0006034129,0.009035269
2242,0.0005063675,0.008757813
2243,0.00054163573,0.008590613
2244,0.0007125316,0.009255274
2245,0.00076720025,0.009873034
2246,0.0005960354,0.009329024
2247,0.0005981698,0.00886112
2248,0.0006943983,0.009408562
2249,0.0005724712,0.009154229
2250,0.00059123425,0.009352607
2251,0.00057533506,0.008916003
2252,0.0005381746,0.009027531
2253,0.00055382936,0.008921
2254,0.0006259649,0.009148889
2255,0.0007105381,0.010034351
2256,0.0008561141,0.009926522
2257,0.00072145613,0.009841474
2258,0.00077154825,0.0101151895
2259,0.0007871991,0.010131909
2260,0.0007063788,0.009766697
2261,0.00069872057,0.01014113
2262,0.00075538375,0.010305937
2263,0.0010217037,0.010759277
2264,0.00085619866,0.010904948
2265,0.00055416307,0.010087427
2266,0.0006436649,0.010340312
2267,0.00053225417,0.010110918
2268,0.00064456335,0.0098074805
2269,0.00064665644,0.009689523
2270,0.00075514993,0.010304346
2271,0.0006532724,0.00970554
2272,0.00067021255,0.0096967425
2273,0.00061989337,0.00916385
2274,0.000621064,0.009478193
2275,0.0006169607,0.0095270965
2276,0.0006479801,0.009541929
2277,0.00063384406,0.0093564605
2278,0.0006476288,0.009526101
2279,0.00064530526,0.009229878
2280,0.0006118128,0.009061447
2281,0.0006415303,0.009446727
2282,0.0006319616,0.009226012
2283,0.0008602258,0.009497052
2284,0.0006067605,0.008870642
2285,0.0006265502,0.009094909
2286,0.00059583155,0.009106517
2287,0.00059474044,0.008971373
2288,0.0006121093,0.008807758
2289,0.0005765869,0.0088348435
2290,0.0005600003,0.008750417
2291,0.00060929474,0.008634134
2292,0.00053852727,0.008591386
2293,0.0005575003,0.008328961
2294,0.000599431,0.008727832
2295,0.00056815305,0.008483772
2296,0.00060710206,0.008624995
2297,0.0005869984,0.008581016
2298,0.00055112486,0.008565972
2299,0.00059010874,0.00842565
2300,0.0005688719,0.008371209
2301,0.00057827716,0.008557869
2302,0.0005913993,0.0086522605
2303,0.00060114823,0.0084967185
2304,0.0006492489,0.008396536
2305,0.0007945207,0.008960355
2306,0.0006525955,0.008886262
2307,0.0006585362,0.008917015
2308,0.000649857,0.008459145
2309,0.0006165409,0.008725893
2310,0.00063310674,0.008763598
2311,0.0006672231,0.00898542
2312,0.00063496584,0.008360927
2313,0.00063636916,0.008798173
2314,0.0006069424,0.008548904
2315,0.00060441974,0.008545379
2316,0.0009051053,0.009054264
2317,0.0008321482,0.009240584
2318,0.00068468536,0.009271334
2319,0.00064592424,0.008967158
2320,0.00064775354,0.0086448705
2321,0.00062436657,0.008540163
2322,0.00066738576,0.009242986
2323,0.00066505175,0.0094618425
2324,0.00065137376,0.008563601
2325,0.0006381308,0.008967633
2326,0.0006534061,0.00864388
2327,0.0006742374,0.009302745
2328,0.00062848005,0.00901902
2329,0.0008064091,0.00937015
2330,0.0006585858,0.009086726
2331,0.000611005,0.008927858
2332,0.0006543214,0.009269187
2333,0.00060672726,0.0085614985
2334,0.0008051663,0.009532766
2335,0.00058007066,0.009086584
2336,0.0005838763,0.008902028
2337,0.00062251283,0.008892729
2338,0.00073359086,0.009203414
2339,0.00057185517,0.009050747
2340,0.0005887213,0.00900918
2341,0.0006212693,0.008953394
2342,0.0006008803,0.009044957
2343,0.00057268346,0.008828808
2344,0.0005861479,0.009242738
2345,0.0005918694,0.008841099
2346,0.0005785388,0.0089169
2347,0.0005646002,0.008960776
2348,0.0005205079,0.0089169685
2349,0.0005249154,0.009087107
2350,0.00053504243,0.008796219
2351,0.00056933094,0.00897013
2352,0.0005112611,0.008818623
2353,0.0005143768,0.008889101
2354,0.000528556,0.008907386
2355,0.000563382,0.00900689
2356,0.0005784139,0.00895383
2357,0.0005492782,0.008834489
2358,0.00051678286,0.008672285
2359,0.0005658814,0.008864209
2360,0.0005790493,0.008821227
2361,0.0005365762,0.008949968
2362,0.0005120149,0.008323729
2363,0.00055566605,0.008573744
2364,0.00057085074,0.0088723665
2365,0.0005809464,0.008919502
2366,0.0005681048,0.008722479
2367,0.00051936816,0.00841814
2368,0.0005496916,0.008598785
2369,0.0005588824,0.0087435
2370,0.00054705294,0.008768596
2371,0.0005659346,0.008657732
2372,0.00052989024,0.008593013
2373,0.0005611055,0.008606076
2374,0.00059669226,0.008788817
2375,0.0005678102,0.008635158
2376,0.0006080326,0.00861597
2377,0.00062055694,0.008716885
2378,0.0006119895,0.008831211
2379,0.0006459761,0.009105645
2380,0.0006189045,0.008402098
2381,0.0006355102,0.008640673
2382,0.0005868536,0.008522801
2383,0.0006662159,0.008996917
2384,0.00067149656,0.008599939
2385,0.0005927849,0.008762985
2386,0.0005678713,0.008242718
2387,0.00060356804,0.008518793
2388,0.0006222516,0.008700464
2389,0.0006311557,0.008645234
2390,0.0006484408,0.008750143
2391,0.00060616975,0.008560811
2392,0.00063229434,0.00869342
2393,0.0008109967,0.008694739
2394,0.00066833175,0.008700258
2395,0.00064154796,0.008971682
2396,0.0006436172,0.008950789
2397,0.0007580433,0.008817512
2398,0.0007182342,0.008881916
2399,0.00065449177,0.008968807
2400,0.000699671,0.009551082
2401,0.00071327755,0.009038987
2402,0.0007162083,0.008919251
2403,0.0006671247,0.008936548
2404,0.0006588873,0.009291235
2405,0.00077542773,0.009158121
2406,0.00082787557,0.00972283
2407,0.00075039023,0.009861117
2408,0.0006624008,0.009671958
2409,0.00081131293,0.009715603
2410,0.0007656261,0.009924364
2411,0.0007101364,0.010125223
2412,0.00080393,0.0107497275
2413,0.00077198184,0.009961347
2414,0.0011385493,0.010485541
2415,0.0007478249,0.010249822
2416,0.0005374788,0.010137953
2417,0.0008190811,0.010366656
2418,0.00089221355,0.010892638
2419,0.0009833326,0.012158675
2420,0.0012448643,0.012950433
2421,0.0007349852,0.011462047
2422,0.00073963276,0.010098963
2423,0.0005683956,0.010168468
2424,0.00062719407,0.010129954
2425,0.0008358444,0.011099205
2426,0.0006001391,0.009905352
2427,0.0008381329,0.010566558
2428,0.00065597944,0.010277238
2429,0.00085302873,0.011154758
2430,0.0009809245,0.012270312
2431,0.0007783987,0.011149492
2432,0.0009948182,0.011497718
2433,0.0007012089,0.010619491
2434,0.0008314745,0.010157493
2435,0.000938503,0.010472208
2436,0.0006140751,0.009927515
2437,0.00091312383,0.011440156
2438,0.0007489365,0.0101722805
2439,0.00071028067,0.010224486
2440,0.0010961529,0.011607986
2441,0.0006791938,0.00973587
2442,0.00075621344,0.010420833
2443,0.0006843906,0.010446592
2444,0.001005159,0.010605069
2445,0.00086347124,0.01194692
2446,0.0007579501,0.00999938
2447,0.000675469,0.010066003
2448,0.0008577288,0.010358651
2449,0.0005918801,0.010150947
2450,0.0006186488,0.010036463
2451,0.00063665066,0.009515288
2452,0.00071668735,0.009763489
2453,0.0007362848,0.009881253
2454,0.0006450281,0.009956892
2455,0.0007047033,0.009453063
2456,0.00065509276,0.0092397425
2457,0.0006708113,0.009151153
2458,0.0006176076,0.009496187
2459,0.00061479624,0.009153698
2460,0.0006361812,0.008859298
2461,0.0006478991,0.00943404
2462,0.0006481961,0.009629015
2463,0.0006695552,0.009293579
2464,0.00064144755,0.008841479
2465,0.00076378795,0.00940468
2466,0.0006821078,0.009349257
2467,0.00062759034,0.008812589
2468,0.0006387502,0.009101934
2469,0.00061017065,0.008584714
2470,0.0005835692,0.008731649
2471,0.0006218721,0.008689258
2472,0.0006342661,0.00849372
2473,0.0006284395,0.008483835
2474,0.0005818574,0.008498931
2475,0.00057814067,0.008511773
2476,0.0005952674,0.0083645545
2477,0.000617626,0.008634344
2478,0.0005750323,0.008468268
2479,0.0005763662,0.008387326
2480,0.0006187136,0.008549185
2481,0.0006512879,0.008969351
2482,0.00061381946,0.008551522
2483,0.00059076975,0.008515635
2484,0.0005810622,0.008367004
2485,0.00060387974,0.008689707
2486,0.0005978248,0.008534355
2487,0.00059261214,0.008730047
2488,0.0005727483,0.008325768
2489,0.00058934354,0.008463142
